rank,lForm,lemma,pos,subLemma,wType,frequency,pmw,K_acc
897,ミギ,右,名詞-普通名詞-一般,,和,10669,101.9859754,A
2761,ミギテ,右手,名詞-普通名詞-一般,,和,3236,30.9332286,A
2266,ミゴト,見事,形状詞-一般,,和,4091,39.1062541,B
1564,ミジカイ,短い,形容詞-一般,,和,6055,57.880315,B
378,ミズ,水,名詞-普通名詞-一般,,和,23153,221.3217067,A
906,ミズカラ,自ら,名詞-普通名詞-副詞可能,,和,10557,100.9153569,A
563,ミセ,店,名詞-普通名詞-一般,,和,16203,154.8860024,B
562,ミセル,見せる,動詞-非自立可能,,和,16255,155.3830753,B
2376,ミソ,味噌,名詞-普通名詞-一般,,漢,3874,37.0319307,B
2392,ミタス,満たす,動詞-一般,,和,3842,36.7260397,B
602,ミチ,道,名詞-普通名詞-一般,,和,15266,145.9291312,A
1826,ミツカル,見付かる,動詞-一般,,和,5206,49.7646441,B
1028,ミツケル,見付ける,動詞-一般,,和,9264,88.5554481,B
1387,ミツメル,見詰める,動詞-一般,,和,6834,65.3268494,B
459,ミトメル,認める,動詞-一般,,和,19610,187.4538361,B
1867,ミドリ,緑,名詞-普通名詞-一般,,和,5074,48.5028437,B
183,ミナ,皆,名詞-普通名詞-副詞可能,,和,44925,429.4423044,A
2231,ミナス,見なす,動詞-一般,,和,4161,39.7753907,B
1283,ミナミ,南,名詞-普通名詞-一般,,和,7545,72.1233653,A
2531,ミマン,未満,名詞-普通名詞-副詞可能,,漢,3597,34.3840616,A
1049,ミミ,耳,名詞-普通名詞-一般,,和,9105,87.0355522,B
2745,ミョウ,妙,名詞-普通名詞-形状詞可能,,漢,3266,31.2200015,A
2096,ミライ,未来,名詞-普通名詞-一般,,漢,4495,42.9681282,A
2196,ミリメートル,ミリメートル,名詞-普通名詞-助数詞可能,millimetre,外,4244,40.5687955,A
1591,ミリョク,魅力,名詞-普通名詞-一般,,漢,5957,56.9435238,A
47,ミル,見る,動詞-非自立可能,,和,223222,2133.800113,B
1302,ミンカン,民間,名詞-普通名詞-一般,,漢,7380,70.5461148,B
1585,ミンシュ,民主,名詞-普通名詞-一般,,漢,5989,57.2494148,B
1581,ミンゾク,民族,名詞-普通名詞-一般,,漢,6015,57.4979513,A
2141,ム,六,名詞-数詞,,和,4364,41.7158868,
2717,ム,む,助動詞,,和,3301,31.5545698,
531,ムカウ,向かう,動詞-一般,,和,17329,165.6495424,A
1124,ムカエル,迎える,動詞-一般,,和,8541,81.6442231,A
632,ムカシ,昔,名詞-普通名詞-副詞可能,,和,14724,140.7481022,A
2219,ムク,向く,動詞-一般,,和,4193,40.0812817,A
705,ムケル,向ける,動詞-一般,,和,13319,127.3175749,A
1741,ムコウ,向こう,名詞-普通名詞-一般,,和,5435,51.9536767,A
2160,ムシ,無視,名詞-普通名詞-サ変可能,,漢,4340,41.4864686,A
2678,ムシ,虫,名詞-普通名詞-一般,,和,3352,32.0420836,A
1197,ムシロ,寧ろ,副詞,,和,8074,77.1801261,B
763,ムズカシイ,難しい,形容詞-一般,,和,12404,118.5710038,A
1113,ムスコ,息子,名詞-普通名詞-一般,,和,8579,82.0074687,A
1558,ムスブ,結ぶ,動詞-一般,,和,6081,58.1288515,A
667,ムスメ,娘,名詞-普通名詞-一般,,和,13928,133.1390632,A
2461,ムダ,無駄,名詞-普通名詞-形状詞可能,,和,3714,35.5024756,A
981,ムネ,胸,名詞-普通名詞-一般,,和,9637,92.1209903,A
2215,ムネ,旨,名詞-普通名詞-一般,,和,4198,40.1290772,A
731,ムラ,村,名詞-普通名詞-一般,,和,12891,123.2262826,A
927,ムリ,無理,名詞-普通名詞-形状詞可能,,漢,10276,98.2292514,A
1118,ムリョウ,無料,名詞-普通名詞-一般,,漢,8558,81.8067277,A
162,メ,目,名詞-普通名詞-一般,,和,54781,523.6567363,B
548,メイ,名,名詞-普通名詞-助数詞可能,,漢,16636,159.0250902,
1688,メイカク,明確,形状詞-一般,,漢,5604,53.5691636,A
1038,メイジ,明治,名詞-固有名詞-一般,,固,9154,87.5039478,A
2374,メイズル,命ずる,動詞-一般,,混,3880,37.0892853,A
1630,メイレイ,命令,名詞-普通名詞-サ変可能,,漢,5813,55.5670143,A
2521,メイワク,迷惑,名詞-普通名詞-サ変形状詞可能,,漢,3616,34.5656844,A
1409,メーカー,メーカー,名詞-普通名詞-一般,maker,外,6709,64.1319626,A
574,メートル,メートル,名詞-普通名詞-助数詞可能,metre,外,15960,152.5631425,A
592,メール,メール,名詞-普通名詞-サ変可能,mail,外,15589,149.0167186,
1727,メグル,巡る,動詞-一般,,和,5481,52.393395,A
1075,メザス,目指す,動詞-一般,,和,8895,85.0281424,B
2036,メズラシイ,珍しい,形容詞-一般,,和,4621,44.172574,B
2176,メダツ,目立つ,動詞-一般,,和,4302,41.123223,B
2496,メッセージ,メッセージ,名詞-普通名詞-一般,message,外,3662,35.0054028,A
2071,メディア,メディア,名詞-普通名詞-一般,media,外,4544,43.4365238,
1805,メニュー,メニュー,名詞-普通名詞-一般,menu,外,5251,50.1948033,A
555,メン,面,名詞-普通名詞-助数詞可能,,漢,16463,157.3713669,A
2519,メンキョ,免許,名詞-普通名詞-サ変可能,,漢,3617,34.5752435,A
2133,メンセキ,面積,名詞-普通名詞-一般,,漢,4391,41.9739824,A
2102,メンドウ,面倒,名詞-普通名詞-形状詞可能,,漢,4470,42.7291508,B
1795,メンバー,メンバー,名詞-普通名詞-一般,member,外,5278,50.4528989,A
12,モ,も,助詞-係助詞,,和,1263764,12080.43905,
145,モウ,もう,副詞,,和,62675,599.1162254,B
1657,モウケル,設ける,動詞-一般,,和,5718,54.6589003,B
956,モウシアゲル,申し上げる,動詞-一般,,和,9918,94.8070957,B
813,モウシコミ,申し込み,名詞-普通名詞-一般,,和,11706,111.898756,B
1782,モウス,申す,動詞-一般,,和,5316,50.8161445,B
433,モクテキ,目的,名詞-普通名詞-一般,,漢,20335,194.3841794,A
989,モクヒョウ,目標,名詞-普通名詞-一般,,漢,9550,91.2893491,A
427,モシ,若し,副詞,,和,20468,195.6555389,A
629,モジ,文字,名詞-普通名詞-一般,,漢,14787,141.3503251,A
1579,モタラス,齎す,動詞-一般,,和,6023,57.574424,B
740,モチイル,用いる,動詞-一般,,和,12789,122.251255,B
412,モチロン,勿論,副詞,,漢,20916,199.9380131,B
100,モツ,持つ,動詞-一般,,和,92668,885.8221361,B
543,モット,もっと,副詞,,和,16901,161.5582501,A
508,モットモ,最も,副詞,,和,18065,172.6850357,A
1097,モデル,モデル,名詞-普通名詞-一般,model,外,8650,82.6861643,A
533,モト,元,名詞-普通名詞-一般,,和,17197,164.387742,B
855,モト,下,名詞-普通名詞-副詞可能,,和,11105,106.1537405,B
2202,モドス,戻す,動詞-一般,,和,4232,40.4540864,B
676,モトヅク,基づく,動詞-一般,,和,13839,132.2883038,B
416,モトメル,求める,動詞-一般,,和,20798,198.81004,B
1596,モトモト,元々,副詞,,和,5944,56.8192556,B
489,モドル,戻る,動詞-一般,,和,18793,179.6440562,B
36,モノ,物,名詞-普通名詞-サ変可能,,和,276332,2641.483603,B
249,モノ,者,名詞-普通名詞-一般,,和,34959,334.1763722,B
1079,モノ,物,名詞-普通名詞-一般,,和,8858,84.6744559,B
1914,モノ,もの,助詞-終助詞,,和,4938,47.2028069,
1490,モノガタリ,物語,名詞-普通名詞-一般,,和,6372,60.9105479,B
2533,モハヤ,最早,副詞,,和,3592,34.3362662,A
2566,モヨウ,模様,名詞-普通名詞-一般,,漢,3535,33.7913978,A
200,モラウ,貰う,動詞-非自立可能,,和,41908,400.6025174,A
1644,モリ,森,名詞-普通名詞-一般,,和,5758,55.0412641,A
2145,モン,門,名詞-普通名詞-一般,,漢,4358,41.6585323,B
127,モンダイ,問題,名詞-普通名詞-一般,,漢,71479,683.2744903,A
41,ヤ,や,助詞-副助詞,,和,249226,2382.374797,
874,ヤ,や,助動詞,,和,10930,104.480899,
2228,ヤ,八,名詞-数詞,,和,4168,39.8423044,A
1246,ヤガテ,軈て,副詞,,和,7769,74.2646024,A
1978,ヤキュウ,野球,名詞-普通名詞-一般,,漢,4776,45.6542336,B
690,ヤク,役,名詞-普通名詞-一般,,漢,13603,130.0323576,B
1634,ヤク,焼く,動詞-一般,,和,5792,55.3662733,A
1524,ヤクショ,役所,名詞-普通名詞-一般,,漢,6205,59.3141792,B
1602,ヤクソク,約束,名詞-普通名詞-サ変可能,,漢,5924,56.6280737,A
998,ヤクワリ,役割,名詞-普通名詞-一般,,混,9464,90.467267,B
1376,ヤサイ,野菜,名詞-普通名詞-一般,,漢,6911,66.0628996,B
1142,ヤサシイ,優しい,形容詞-一般,,和,8449,80.7647864,A
2800,ヤシキ,屋敷,名詞-普通名詞-一般,,和,3171,30.3118875,B
1159,ヤスイ,安い,形容詞-一般,,和,8366,79.9713816,B
2313,ヤスミ,休み,名詞-普通名詞-一般,,和,4004,38.2746129,B
2230,ヤスム,休む,動詞-一般,,和,4162,39.7849498,B
775,ヤツ,奴,名詞-普通名詞-一般,,和,12186,116.4871212,A
1714,ヤット,漸と,副詞,,和,5524,52.804436,A
265,ヤハリ,矢張り,副詞,,和,32887,314.3699291,B
1837,ヤフー,ヤフー,名詞-固有名詞-一般,,固,5161,49.3344849,
494,ヤマ,山,名詞-普通名詞-一般,,和,18625,178.0381284,B
2650,ヤマモト,ヤマモト,名詞-固有名詞-人名-姓,,固,3413,32.6251883,A
2590,ヤミ,闇,名詞-普通名詞-一般,,和,3497,33.4281522,B
2798,ヤム,止む,動詞-一般,,和,3177,30.3692421,A
769,ヤメル,止める,動詞-一般,,和,12292,117.5003852,A
1843,ヤヤ,やや,副詞,,和,5144,49.1719803,A
1272,ヤラ,やら,助詞-副助詞,,和,7597,72.6204382,
102,ヤル,遣る,動詞-非自立可能,,和,90348,863.6450376,A
2080,ユ,湯,名詞-普通名詞-一般,,和,4527,43.2740192,B
2569,ユイイツ,唯一,名詞-普通名詞-副詞可能,,漢,3529,33.7340432,A
2535,ユウガタ,夕方,名詞-普通名詞-副詞可能,,和,3590,34.317148,A
1297,ユウコウ,有効,形状詞-一般,,漢,7407,70.8042103,B
2729,ユーザー,ユーザー,名詞-普通名詞-一般,user,外,3284,31.3920652,
2615,ユウシ,融資,名詞-普通名詞-サ変可能,,漢,3468,33.1509385,B
2399,ユウショウ,優勝,名詞-普通名詞-サ変可能,,漢,3834,36.6495669,B
1044,ユウジン,友人,名詞-普通名詞-一般,,漢,9139,87.3605614,B
1394,ユウスル,有する,動詞-一般,,混,6798,64.982722,B
2236,ユウセン,優先,名詞-普通名詞-サ変可能,,漢,4157,39.7371544,B
1742,ユウビン,郵便,名詞-普通名詞-一般,,漢,5433,51.9345585,A
1275,ユウメイ,有名,形状詞-一般,,漢,7581,72.4674927,B
1599,ユエ,故,名詞-普通名詞-副詞可能,,和,5934,56.7236646,
1702,ユカ,床,名詞-普通名詞-一般,,和,5560,53.1485634,A
1406,ユキ,雪,名詞-普通名詞-一般,,和,6725,64.2849081,A
1536,ユシュツ,輸出,名詞-普通名詞-サ変可能,,漢,6147,58.7597517,B
2067,ユソウ,輸送,名詞-普通名詞-サ変可能,,漢,4551,43.5034374,B
1541,ユタカ,豊か,形状詞-一般,,和,6132,58.6163653,B
1174,ユックリ,ゆっくり,副詞,,和,8216,78.5375175,B
1112,ユニュウ,輸入,名詞-普通名詞-サ変可能,,漢,8581,82.0265868,B
1340,ユビ,指,名詞-普通名詞-一般,,和,7104,67.9078048,B
809,ユメ,夢,名詞-普通名詞-一般,,和,11762,112.4340653,B
1071,ユルス,許す,動詞-一般,,和,8928,85.3435925,B
59,ヨ,よ,助詞-終助詞,,和,175883,1681.282155,
52,ヨイ,良い,形容詞-非自立可能,,和,198994,1902.20238,B
1341,ヨウイ,用意,名詞-普通名詞-サ変可能,,漢,7096,67.831332,B
2406,ヨウイ,容易,形状詞-一般,,漢,3813,36.448826,B
1712,ヨウイン,要因,名詞-普通名詞-一般,,漢,5526,52.8235542,B
1230,ヨウキュウ,要求,名詞-普通名詞-サ変可能,,漢,7870,75.2300709,B
2541,ヨウケン,要件,名詞-普通名詞-一般,,漢,3579,34.2119979,B
846,ヨウス,様子,名詞-普通名詞-一般,,漢,11199,107.0522953,B
1342,ヨウスル,要する,動詞-一般,,混,7095,67.8217729,B
2217,ヨウセイ,要請,名詞-普通名詞-サ変可能,,漢,4197,40.1195181,B
1551,ヨウソ,要素,名詞-普通名詞-一般,,漢,6110,58.4060652,B
2571,ヨウチ,幼稚,形状詞-一般,,漢,3527,33.714925,B
1641,ヨウヤク,漸く,副詞,,和,5764,55.0986186,B
1322,ヨーロッパ,ヨーロッパ,名詞-固有名詞-地名-一般,Europa,固,7265,69.4468189,B
195,ヨク,良く,副詞,,和,42307,404.4165959,A
2381,ヨクジツ,翌日,名詞-普通名詞-副詞可能,,漢,3861,36.9076625,A
2766,ヨクセイ,抑制,名詞-普通名詞-サ変可能,,漢,3235,30.9236696,A
1103,ヨコ,横,名詞-普通名詞-一般,,和,8612,82.3229188,A
2139,ヨコハマ,ヨコハマ,名詞-固有名詞-地名-一般,,固,4369,41.7636823,A
1163,ヨサン,予算,名詞-普通名詞-一般,,漢,8322,79.5507815,A
2620,ヨセル,寄せる,動詞-一般,,和,3459,33.0649066,A
1318,ヨソウ,予想,名詞-普通名詞-サ変可能,,漢,7275,69.5424099,A
2655,ヨソク,予測,名詞-普通名詞-サ変可能,,漢,3402,32.5200383,A
692,ヨテイ,予定,名詞-普通名詞-サ変可能,,漢,13518,129.2198346,A
2436,ヨノナカ,世の中,名詞-普通名詞-一般,,和,3761,35.9517531,A
301,ヨブ,呼ぶ,動詞-一般,,和,28626,273.6386289,A
1496,ヨボウ,予防,名詞-普通名詞-サ変可能,,漢,6350,60.7002478,A
375,ヨム,読む,動詞-一般,,和,23324,222.9563118,B
1678,ヨヤク,予約,名詞-普通名詞-サ変可能,,漢,5617,53.6934318,A
2421,ヨユウ,余裕,名詞-普通名詞-一般,,漢,3793,36.2576441,A
131,ヨリ,より,助詞-格助詞,,和,68800,657.665677,
878,ヨリ,より,副詞,,和,10901,104.2036853,A
61,ヨル,因る,動詞-一般,,和,169135,1616.777388,A
515,ヨル,夜,名詞-普通名詞-副詞可能,,和,17707,169.26288,B
2485,ヨロコビ,喜び,名詞-普通名詞-一般,,和,3678,35.1583483,B
1424,ヨロコブ,喜ぶ,動詞-一般,,和,6625,63.3289987,B
2571,ヨロシイ,宜しい,形容詞-一般,,和,3527,33.714925,A
1356,ヨロシク,宜しく,副詞,,和,7029,67.1908727,A
1696,ヨワイ,弱い,形容詞-一般,,和,5581,53.3493044,B
49,ヨン,四,名詞-数詞,,和,212748,2033.678161,A
136,ヨンジュウ,四十,名詞-数詞,,混,67244,642.7917266,A
1136,ヨンセン,四千,名詞-数詞,,混,8486,81.1184729,A
499,ヨンヒャク,四百,名詞-数詞,,混,18272,174.6637682,A
2793,ライネン,来年,名詞-普通名詞-副詞可能,,漢,3188,30.4743921,B
1536,ライン,ライン,名詞-普通名詞-一般,line,外,6147,58.7597517,A
1928,ラク,楽,名詞-普通名詞-形状詞可能,,漢,4902,46.8586795,
1382,ラクサツ,落札,名詞-普通名詞-サ変可能,,漢,6871,65.6805359,B
443,ラシイ,らしい,助動詞,,和,20095,192.0899968,
2685,ラジオ,ラジオ,名詞-普通名詞-一般,radio,外,3346,31.984729,A
58,ラレル,られる,助動詞,,和,178576,1707.024796,
2756,ラン,欄,名詞-普通名詞-一般,,漢,3245,31.0192605,B
230,リ,り,助動詞,,和,37786,361.1999313,
936,リエキ,利益,名詞-普通名詞-一般,,漢,10194,97.4454057,A
491,リカイ,理解,名詞-普通名詞-サ変可能,,漢,18757,179.2999288,A
2337,リコン,離婚,名詞-普通名詞-サ変可能,,漢,3945,37.7106264,A
2229,リジ,理事,名詞-普通名詞-一般,,漢,4164,39.804068,A
2006,リスク,リスク,名詞-普通名詞-一般,risk,外,4692,44.8512697,
2267,リソウ,理想,名詞-普通名詞-一般,,漢,4086,39.0584587,A
455,リツ,率,名詞-普通名詞-一般,,漢,19663,187.9604681,B
2395,リッパ,立派,形状詞-一般,,漢,3841,36.7164806,B
460,リユウ,理由,名詞-普通名詞-一般,,漢,19603,187.3869225,B
2462,リュウツウ,流通,名詞-普通名詞-サ変可能,,漢,3706,35.4260029,B
245,リヨウ,利用,名詞-普通名詞-サ変可能,,漢,35354,337.9522143,A
481,リョウ,量,名詞-普通名詞-一般,,漢,18984,181.4698432,A
2129,リョウイキ,領域,名詞-普通名詞-一般,,漢,4396,42.0217779,A
1570,リョウキン,料金,名詞-普通名詞-一般,,漢,6045,57.7847241,A
1851,リョウシン,両親,名詞-普通名詞-一般,,漢,5106,48.8087347,A
2231,リョウテ,両手,名詞-普通名詞-一般,,混,4161,39.7753907,A
2387,リョウホウ,療法,名詞-普通名詞-一般,,漢,3850,36.8025125,A
2551,リョウホウ,両方,名詞-普通名詞-一般,,漢,3567,34.0972888,A
735,リョウリ,料理,名詞-普通名詞-サ変可能,,漢,12841,122.7483279,A
1012,リョコウ,旅行,名詞-普通名詞-サ変可能,,漢,9390,89.759894,A
1607,リロン,理論,名詞-普通名詞-一般,,漢,5915,56.5420419,B
2361,ルール,ルール,名詞-普通名詞-一般,rule,外,3908,37.3569399,A
90,レイ,零,名詞-数詞,,漢,104568,999.5753564,A
500,レイ,例,名詞-普通名詞-一般,,漢,18270,174.64465,A
2552,レイ,礼,名詞-普通名詞-一般,,漢,3564,34.0686115,A
2176,レース,レース,名詞-普通名詞-一般,race（競争）,外,4302,41.123223,A
585,レキシ,歴史,名詞-普通名詞-一般,,漢,15689,149.972628,A
2574,レツ,列,名詞-普通名詞-一般,,漢,3525,33.6958069,A
2606,レッシャ,列車,名詞-普通名詞-一般,,漢,3478,33.2465294,A
1107,レベル,レベル,名詞-普通名詞-一般,level,外,8603,82.2368869,A
21,レル,れる,助動詞,,和,606359,5796.242766,
2739,レンアイ,恋愛,名詞-普通名詞-サ変可能,,漢,3274,31.2964742,B
2310,レンケイ,連携,名詞-普通名詞-サ変可能,,漢,4016,38.3893221,B
1966,レンゴウ,連合,名詞-普通名詞-サ変可能,,漢,4808,45.9601246,B
1388,レンシュウ,練習,名詞-普通名詞-サ変可能,,漢,6823,65.2216993,B
2487,レンジュウ,連中,名詞-普通名詞-一般,,漢,3675,35.129671,B
1757,レンゾク,連続,名詞-普通名詞-サ変形状詞可能,,漢,5391,51.5330765,B
781,レンラク,連絡,名詞-普通名詞-サ変可能,,漢,12083,115.5025345,B
2761,ロ,炉,名詞-普通名詞-一般,,漢,3236,30.9332286,A
1202,ロウジン,老人,名詞-普通名詞-一般,,漢,8010,76.5683441,B
352,ロウドウ,労働,名詞-普通名詞-サ変可能,,漢,24539,234.5706112,B
2614,ローマ,ローマ,名詞-固有名詞-地名-一般,Roma,固,3471,33.1796158,A
65,ロク,六,名詞-数詞,,漢,158484,1514.963476,A
161,ロクジュウ,六十,名詞-数詞,,漢,54794,523.7810045,B
1309,ロクセン,六千,名詞-数詞,,漢,7342,70.1828692,A
1836,ロシア,ロシア,名詞-固有名詞-地名-国,Rossiya,固,5171,49.4300758,A
568,ロッピャク,六百,名詞-数詞,,漢,16058,153.4999338,B
860,ロン,論,名詞-普通名詞-一般,,漢,11009,105.2360674,B
280,ワ,わ,助詞-終助詞,,和,30740,293.846554,
2340,ワイン,ワイン,名詞-普通名詞-一般,wine,外,3939,37.6532718,A
570,ワカイ,若い,形容詞-一般,,和,16013,153.0697745,B
1884,ワカモノ,若者,名詞-普通名詞-一般,,和,5028,48.0631254,B
